,id,permit_,permit_type,review_type,application_start_date,issue_date,processing_time,street_number,street_direction,street_name,suffix,work_description,building_fee_paid,zoning_fee_paid,other_fee_paid,subtotal_paid,building_fee_unpaid,zoning_fee_unpaid,other_fee_unpaid,subtotal_unpaid,building_fee_waived,zoning_fee_waived,other_fee_waived,subtotal_waived,total_fee,contact_1_type,contact_1_name,contact_1_city,contact_1_state,contact_1_zipcode,contact_2_type,contact_2_name,contact_2_city,contact_2_state,contact_2_zipcode,contact_3_type,contact_3_name,contact_3_city,contact_3_state,contact_3_zipcode,contact_4_type,contact_4_name,contact_4_city,contact_4_state,contact_4_zipcode,contact_5_type,contact_5_name,contact_5_city,contact_5_state,contact_5_zipcode,contact_6_type,contact_6_name,contact_6_city,contact_6_state,contact_6_zipcode,contact_7_type,contact_7_name,contact_7_city,contact_7_state,contact_7_zipcode,contact_8_type,contact_8_name,contact_8_city,contact_8_state,contact_8_zipcode,contact_9_type,contact_9_name,contact_9_city,contact_9_state,contact_9_zipcode,contact_10_type,contact_10_name,contact_10_city,contact_10_state,contact_10_zipcode,contact_11_type,contact_11_name,contact_11_city,contact_11_state,contact_11_zipcode,contact_12_type,contact_12_name,contact_12_city,contact_12_state,contact_12_zipcode,contact_13_type,contact_13_name,contact_13_city,contact_13_state,contact_13_zipcode,contact_14_type,contact_14_name,contact_14_city,contact_14_state,contact_14_zipcode,contact_15_type,contact_15_name,contact_15_city,contact_15_state,contact_15_zipcode,reported_cost,pin1,pin2,pin3,pin4,pin5,pin6,pin7,pin8,pin9,pin10,community_area,census_tract,ward,xcoordinate,ycoordinate,latitude,longitude,location
25,3315428,101011174,PERMIT - RENOVATION/ALTERATION,SELF CERT,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,8522,S,LAFAYETTE,AVE,"SELF CERTIFICATION - PERSPECTIVES CHARTER SCHOOL - INTERIOR RENOVATION OF EXISTING INTERIOR SPACE INTO CLASSROOMS, OFFICES, MULTIPURPOSE ROOM, AND EXPANSION OF EXISTING RESTROOMS",6237.0,75.0,0,6312.0,0.0,0.0,0,0.0,0.0,0,0,0.0,6312.0,SELF CERT ARCHITECT,GOMEZ LEAL AGUSTIN,CHICAGO,IL,60605,CONTRACTOR-ELECTRICAL,TAYLOR ELECTRIC COMPANY,CHICAGO,IL,60649,CONTRACTOR-GENERAL CONTRACTOR,"K.R. MILLER CONTRACTORS, INC.",CHICAGO,IL,60656,MASONRY CONTRACTOR,"VIMAK CONSTRUCTION, INC.",NORRIDGE,IL,60706,OWNER OCCUPIED,DEBORAH STEVENS,CHICAGO,IL,60620,CONTRACTOR-PLUMBER/PLUMBING,"TRITON PLUMBING, LLC",ORLAND PARK,IL,60467,CONTRACTOR-VENTILATION,RJ OLMEN,GLENVIEW,IL,60026-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,20-33-411-027-0000,,,,,,,,,,44.0,842400.0,21.0,1177382.0169402931,1848361.682453492,41.739233003,-87.625683871,POINT (-87.625683870609 41.739233002546)
26,3330588,101021838,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,400,W,DIVISION,ST,RUNNING LOW VOLTAGE CABLE AND TERMINATING THE CABLES,75.0,0.0,0,75.0,0.0,0.0,0,0.0,0.0,0,0,0.0,75.0,CONTRACTOR-ELECTRICAL,"ALL PRO ELECTRIC, INC.",GLENDALE HEIGHTS,IL,60139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3346.0,17-04-143-070,,,,,,,,,,8.0,80400.0,27.0,1173434.1056492864,1908338.3746386035,41.903902743,-87.638370886,POINT (-87.63837088624 41.903902742747)
27,3330768,101021963,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,1849,W,BELLE PLAINE,AVE,ROOF RECOVER ONLY - NO STRUCTURAL WORK,0.0,0.0,0,0.0,350.0,50.0,0,400.0,0.0,0,0,0.0,400.0,MASONRY CONTRACTOR,DEREK CONSTRUCTION & MASONRY,RIVER GROVE,IL,60171,CONTRACTOR-GENERAL CONTRACTOR,DEREK CONSTRUCTION & MASONRY I,RIVER GROVE,IL,60171,OWNER,HERBERT A SCHWAB,CHICAGO,IL,60641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500.0,14-18-419-002-0000,,,,,,,,,,5.0,50100.0,47.0,1163010.252722826,1927208.6788698845,41.955909358,-87.676128806,POINT (-87.676128805854 41.95590935802)
28,3330744,101021945,PERMIT - REINSTATE REVOKED PMT,EASY PERMIT,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,239,W,74TH,ST,"REINSTATE PERMIT NO 100779474, CHANGE OWNER TO PICK UP TRANSPORT LLLP, CHANGE GENERAL CONTRACTOR TO SUNSHINE MANAGEMENT, CHANGE ELECTRICIAN TO MAURICE HARRISON - must begin work and or request inspections before year  end 2023.",0.0,0.0,0,0.0,3286.52,0.0,0,3286.52,0.0,0,0,0.0,3286.52,CONTRACTOR-ELECTRICAL,MAURICE HARRISON,CHICAGO,IL,60653-,CONTRACTOR-GENERAL CONTRACTOR,SUNSHINE MANAGEMENT LLLP,CHICAGO,IL,60619,OWNER,PICK UP TRANSPORT LLLP,CHICAGO,IL,60621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20-28-225-027,,,,,,,,,,69.0,691100.0,6.0,1175819.173374577,1855859.7185849345,41.759843651,-87.631185643,POINT (-87.631185642713 41.759843650606)
29,3330638,101021874,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,8814,S,HAMILTON,AVE,REPAIR SERVICE,75.0,0.0,0,75.0,0.0,0.0,0,0.0,0.0,0,0,0.0,75.0,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,25-06-103-022,,,,,,,,,,72.0,720100.0,19.0,1163526.851416004,1846136.9422469812,41.733429397,-87.676509053,POINT (-87.676509052674 41.733429396744)
30,3314128,101010328,PERMIT - RENOVATION/ALTERATION,SELF CERT,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,2000,W,79TH,ST,"PROPOSED COOKING AREA IN AN EXISTING CONVENIENT STORE ON A 1 STORY STRIP CENTER, PER PLANS. DOES NOT CONFIRM ADJACENT USES.",300.0,75.0,0,375.0,1300.0,0.0,0,1300.0,0.0,0,0,0.0,1675.0,SELF CERT ARCHITECT,ZIOMEK GREGORY P,LONG GROVE,IL,60047,CONTRACTOR-ELECTRICAL,ILLINOIS ELECTRICIANS GROUP IN,CHICAGO,IL,60653-,CONTRACTOR-GENERAL CONTRACTOR,"ALL STATE CONTRACTORS, LLC",HARWOOD HEIGHTS,IL,60706,OWNER,DIAMOND PLAZA RETAIL LLC,CHICAGO,IL,60630,CONTRACTOR-PLUMBER/PLUMBING,"ALL STATE PLUMBING, INC.",CHICAGO,IL,60634,CONTRACTOR-REFRIGERATION,"COMFORT TEMPERATURE ZONE, INC",SKOKIE,IL,60076-,CONTRACTOR-VENTILATION,"COMFORT TEMPERATURE ZONE, INC",SKOKIE,IL,60076-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000.0,20-30-317-058-0000,,,,,,,,,,71.0,710400.0,18.0,1164383.6208259724,1852306.07581724,41.750340437,-87.673196898,POINT (-87.673196897732 41.750340437281)
31,3330589,101021839,PERMIT - REINSTATE REVOKED PMT,EASY PERMIT,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,1670,W,DIVISION,ST,"REINSTATE PERMIT NO 100966903, SAME OWNER AND CONTRACTORS, MUST BEGIN WORK AND REQUEST INSPECTIONS NO LATER THAN 10.06.2023",0.0,0.0,0,0.0,487.5,0.0,0,487.5,0.0,0,0,0.0,487.5,CONTRACTOR-GENERAL CONTRACTOR,"SAC WIRELESS, LLC.",ELGIN,IL,60123,OWNER,AMERICAN TOWER CORPORATION,SCHAUMBURG,IL,60173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17-06-235-059,,,,,,,,,,24.0,241400.0,1.0,1164744.670446892,1908090.0338888809,41.903410015,-87.670296218,POINT (-87.670296217609 41.903410014987)
32,3330711,101021922,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,1004,W,104TH,PL,ROOF RECOVER ONLY - NO STRUCTURAL WORK,0.0,0.0,0,0.0,350.0,50.0,0,400.0,0.0,0,0,0.0,400.0,CONTRACTOR-GENERAL CONTRACTOR,"TRIVIC REMODELERS, INC",CHICAGO,IL,60647,OWNER OCCUPIED,SHERONDA WILLIAMS,CHICAGO,IL,60643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,25-17-209-024-0000,,,,,,,,,,73.0,730700.0,21.0,1171423.8737797334,1835564.0238868184,41.704246744,-87.647886732,POINT (-87.647886732165 41.704246743641)
33,3330780,101021975,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,3442,S,OAKLEY,AVE,FENCES: 55FT IN X 6FT IN: QTY 1,0.0,0.0,0,0.0,150.0,75.0,0,225.0,0.0,0,0,0.0,225.0,OWNER AS GENERAL CONTRACTOR,JUN CHEN,CHICAGO,IL,60608,OWNER AS GENERAL CONTRACTOR,JUN CHEN,CHICAGO,IN,60608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,17-31-118-030-0000,,,,,,,,,,59.0,840300.0,12.0,1161549.1986769992,1881622.067687797,41.830846586,-87.682770655,POINT (-87.682770654748 41.830846586444)
34,3330620,101021865,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,6,S,LAFLIN,ST,"REPLACE EXISTING CONDENSING UNIT AND REPLACE WITH ONE LENNOX 2 1/2 TON CONDENSING UNIT, REMOTE, AIR COOLED, R410A, LOCATED ON THE ROOF, SERVING CONDO UNIT #612.",0.0,0.0,0,0.0,75.0,0.0,0,75.0,0.0,0,0,0.0,75.0,BUILDING OWNER,CHARLES FABIANO/JOANNESARROZA,CHICAGO,IL,60607,CONTRACTOR-REFRIGERATION,FOUR SEASONS INC,BEDFORD PARK,IL,60638-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17-17-101-045-1396,,,,,,,,,,28.0,833100.0,34.0,1166368.576797747,1900053.1167796743,41.881321534,-87.664561377,POINT (-87.664561376664 41.881321534353)
35,3329717,101021204,PERMIT - RENOVATION/ALTERATION,SELF CERT,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,1933,N,FREMONT,ST,REVISION TO PERMIT NO. 100993572 TO INCREASE THE SCOPE TO INCLUDE FINISHING THE BASEMENT AND A NEW INTERIOR STAIRCASE.,645.0,50.0,0,695.0,0.0,0.0,0,0.0,0.0,0,0,0.0,695.0,SELF CERT ARCHITECT,BREMER CHRISTOPHER J,CHICAGO,IL,60607,CONTRACTOR-ELECTRICAL,EURO CONNECTION II INC,ELK GROVE VILLAGE,IL,60007,CONTRACTOR-GENERAL CONTRACTOR,FINGAL CONSTRUCTION & DEVELOPM,OAK PARK,IL,60302,MASONRY CONTRACTOR,EMERALD CONCRETE & BRICK,CHICAGO,IL,60613,MASONRY CONTRACTOR,"JC & SON MASONRY, INC.",CHICAGO,IL,60634,OWNER OCCUPIED,JOHN LEAHEY,CHICAGO,IL,60614,CONTRACTOR-PLUMBER/PLUMBING,"JERRY'S PLUMBING, INC.",MOUNT PROSPECT,IL,60056-,CONTRACTOR-VENTILATION,SUTOR HEATING & COOLIN,OAK PARK,IL,60304-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,14-32-409-017-0000,,,,,,,,,,7.0,832600.0,43.0,1170025.7244720976,1913071.7067017767,41.91696636,-87.650752249,POINT (-87.650752248644 41.916966360068)
36,3318803,101013504,PERMIT - WRECKING/DEMOLITION,DEMOLITION PERMIT,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,4329,N,ASHLAND,AVE,WRECK AND REMOVE A 1 STORY MASONRY OVERSIZED GARAGE,2250.0,0.0,0,2250.0,0.0,0.0,0,0.0,0.0,0,0,0.0,2250.0,EXPEDITOR,ONTIME EXPEDITING,CHICAGO,IL,60601-,CONTRACTOR-GENERAL CONTRACTOR,RUUK INC DBA MAXYM DEMOLITION,ST CHARLES,IL,60175,OWNER,JB AUGUSTINE CORP,CHICAGO,IL,60640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.0,14-17-303-004-0000,,,,,,,,,,6.0,60100.0,47.0,1164913.4623064508,1928952.4572614296,41.960654098,-87.669082497,POINT (-87.669082496558 41.960654097582)
37,3330614,101021861,PERMIT - SCAFFOLDING,EASY PERMIT,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,1531,N,CLYBOURN,AVE,ERECT TWO (2) SCAFFOLDS DATES 06/26/2023 THROUGH 06/26/2024,300.0,0.0,0,300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,300.0,CONTRACTOR-GENERAL CONTRACTOR,W.J. MCGUIRE COMPANY,NORTHBROOK,IL,60062,OWNER,C/O TYRONE BEECHER CHICAGO HOUSING AUTHORITY,CHICAGO,IL,60610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,17-04-101-054,17-04-102-032,,,,,,,,,8.0,842200.0,27.0,1171048.300062796,1910291.0252373451,41.909313629,-87.647077082,POINT (-87.647077082181 41.909313628856)
38,3330703,101021915,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,1234,W,NORTH SHORE,AVE,ROOF RECOVER ONLY - NO STRUCTURAL WORK,0.0,0.0,0,0.0,350.0,50.0,0,400.0,0.0,0,0,0.0,400.0,CONTRACTOR-GENERAL CONTRACTOR,"FRACKIEL BUILDERS, INCORPORATE",CHICAGO,IL,60630-,OWNER,JJ KWOK REAL ESTATE LLC,CHICAGO,IL,60626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000.0,11-32-307-022-0000,,,,,,,,,,1.0,10502.0,49.0,1166652.8276199216,1944628.398387479,42.003632148,-87.662236187,POINT (-87.662236186765 42.003632148204)
39,3330612,101021860,PERMIT - NEW CONSTRUCTION,STANDARD PLAN REVIEW,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,7059,S,SOUTH SHORE,DR,"PERMIT EXPIRES ON 08/26/2023 ERECTION STARTS: 6/28/2023, ERECTION ENDS: 6/29/2023.  SELF CERT. 1- 20X30 TENT FOR THE KATE COUGHLIN AWARD SHOW AT THE SOUTH SHORE CULTURAL CENTER. PARTYTIME-HDO OPERATIONS LLC.",750.0,75.0,0,825.0,0.0,0.0,0,0.0,0.0,0,0,0.0,825.0,ARCHITECT,SKIFFINGTON DAVID P,HAWTHORN WOODS,IL,60047,OWNER OCCUPIED,ANDREW JASCULCA KATE COUGHLIN,SKOKIE,IL,60077,TENT CONTRACTOR,PARTYTIME-HDO OPERATIONS LLC,NILES,IL,60714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,43.0,430102.0,5.0,1193493.80942683,1858473.8987177056,41.766603022,-87.566323723,POINT (-87.566323722736 41.766603022169)
40,3330702,101021914,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,868,N,FRANKLIN,ST,"DOORS (REPLACEMENT ONLY): QTY 4, TUCKPOINTING - NO STRUCTURAL WORK - 500 SQFT",0.0,0.0,0,0.0,650.0,50.0,0,700.0,0.0,0,0,0.0,700.0,CONTRACTOR-GENERAL CONTRACTOR,ABERDEEN CONSTRUCTION SERVICES,CHICAGO,IL,60631,MASONRY CONTRACTOR,ABERDEEN CONSTRUCTION SVC.INC,CHICAGO,IL,60631-,OWNER AS GENERAL CONTRACTOR,NIKOLA NOZINIC,CHICAGO,IL,60631,OWNER OCCUPIED,JAMES BROWN,CHICAGO,IL,60610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,17-04-437-014-0000,,,,,,,,,,8.0,81800.0,27.0,1174121.718242376,1906400.601507188,41.898570079,-87.635903008,POINT (-87.635903007607 41.898570078701)
41,3326867,101019215,PERMIT - RENOVATION/ALTERATION,SELF CERT,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,2822,N,NORMANDY,AVE,"SC 2019 CBRC: INTERIOR REMODELING OF THE EXISTING 1ST FLOOR AND BASEMENT AND BUILD A NEW 22'-0""X22'-0"" FRAME GARAGE AT THE BACK PER PLANS.",300.0,100.0,0,400.0,1050.0,25.0,0,1075.0,0.0,0,0,0.0,1475.0,SELF CERT ARCHITECT,TAN WEI,CHICAGO,IL,60616,CONTRACTOR-ELECTRICAL,BRILLIANT HOME,BARRINGTON,IL,60010-,CONTRACTOR-GENERAL CONTRACTOR,BRILLIANT HOME SERVICES COMPAN,BARRINGTON,IL,60010,OWNER OCCUPIED,ANGEL MAURICIO VINTIMILLA ATIENCIA,CHICAGO,IL,60634,CONTRACTOR-PLUMBER/PLUMBING,TECH PSD INC,CHICAGO,IL,60634-,CONTRACTOR-VENTILATION,BRILLIANT HOME SERVICES COMPAN,BARRINGTON,IL,60010-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000.0,13-30-225-018-0000,,,,,,,,,,18.0,180100.0,36.0,1131224.798090608,1918136.603935848,41.931623994,-87.793191291,POINT (-87.793191290554 41.931623993918)
42,3330712,101021923,PERMIT - EASY PERMIT PROCESS,EASY PERMIT,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,1808,W,LUNT,AVE,ERECT SIX (6) FOOT HIGH METAL FENCE 100 LINEAR FEET. UNIT A,150.0,0.0,0,150.0,0.0,0.0,0,0.0,0.0,0,0,0.0,150.0,OWNER AS GENERAL CONTRACTOR,DIEM PHUONG T LE,CHICAGO,IL,60626,OWNER,DIEM PHUONG LE,CHICAGO,IL,60626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,00-00-000-000-0000,,,,,,,,,,1.0,10701.0,49.0,1162837.2039271798,1946575.394533174,42.009055964,-87.676218763,POINT (-87.676218762887 42.009055963513)
43,3330763,101021960,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,1000,W,NORTH,AVE,ROOF RECOVER ONLY - NO STRUCTURAL WORK,0.0,0.0,0,0.0,350.0,50.0,0,400.0,0.0,0,0,0.0,400.0,MASONRY CONTRACTOR,GMG MASONRY GROUP INC.,DES PLAINES,IL,60016,OWNER AS GENERAL CONTRACTOR,NORTH AVENUE PROPERTIES - KEN SKOLNIK,CHICAGO,IL,60642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27850.0,14-32-419-017-0000,,,,,,,,,,7.0,832600.0,2.0,1169387.924160238,1910873.681708826,41.910948763,-87.653159551,POINT (-87.653159551272 41.910948762561)
44,3330646,101021879,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,4819,N,MELVINA,AVE,REPAIR SERVICE,75.0,0.0,0,75.0,0.0,0.0,0,0.0,0.0,0,0,0.0,75.0,CONTRACTOR-ELECTRICAL,SUNRUN INSTALLATION SERVICES,SOMERSET,NJ,08873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,13-08-324-012,,,,,,,,,,11.0,110300.0,45.0,1133906.8670954658,1931796.2867454253,41.969060813,-87.783012627,POINT (-87.783012627011 41.969060813485)
45,3330585,101021835,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,130,E,RANDOLPH,ST,LOW VOLTAGE WIRING FOR PRE-ACTION,75.0,0.0,0,75.0,0.0,0.0,0,0.0,0.0,0,0,0.0,75.0,CONTRACTOR-ELECTRICAL,CAMPBELL ELECTRIC INC.,NAPERVILLE,IL,60564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,17-10-313-003,,,,,,,,,,,,,1177602.472611489,1901333.8741610115,41.884588372,-87.623272561,POINT (-87.623272561055 41.884588371969)
46,3330663,101021892,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,5143,W,OAKDALE,AVE,"NEW METER, RISER, AND FEEDERS WERE INSTALLED",75.0,0.0,0,75.0,0.0,0.0,0,0.0,0.0,0,0,0.0,75.0,CONTRACTOR-ELECTRICAL,SCOTT LEDUC,STERLING,MA,01564-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,13-28-220-006,,,,,,,,,,19.0,190200.0,31.0,1141396.8952623932,1919084.1281234624,41.93404216,-87.755786483,POINT (-87.75578648342 41.93404215975)
47,3330756,101021954,PERMIT - REINSTATE REVOKED PMT,EASY PERMIT,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,9650,W,FOSTER,AVE,REINSTATE PERMIT NO 100988483 - MUST BEGIN WORK AND OR REQUEST INSPECTIONS NO LATER THAN 03.08.2024,0.0,0.0,0,0.0,487.5,0.0,0,487.5,0.0,0,0,0.0,487.5,CONTRACTOR-GENERAL CONTRACTOR,ASCENDTEK LLC,MILWAUKEE,IL,53202,OWNER,BASIL WARD,CHICAGO,IL,60654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12-09-213-029,12-09-213-030,12-09-213-031,,,,,,,,76.0,770700.0,41.0,1111292.856310349,1933216.0816308253,41.973325401,-87.866137863,POINT (-87.86613786294 41.973325401132)
48,3330581,101021833,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,1502,N,SEDGWICK,ST,HOT WATER HEATER (REPLACEMENT ONLY): QTY 1,75.0,0.0,0,75.0,0.0,0.0,0,0.0,0.0,0,0,0.0,75.0,OWNER AS GENERAL CONTRACTOR,DENNIS D FIDDICK,PLAINFIELD,IL,60585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,17-04-111-059,,,,,,,,,,8.0,80400.0,2.0,1173332.5967679317,1910325.0636214395,41.909356575,-87.638684653,POINT (-87.638684653059 41.909356574702)
49,3330760,101021957,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,1876,N,SHEFFIELD,AVE,ROOF RECOVER ONLY - NO STRUCTURAL WORK,0.0,0.0,0,0.0,350.0,50.0,0,400.0,0.0,0,0,0.0,400.0,CONTRACTOR-GENERAL CONTRACTOR,HOLMAN AND NACHTWEY COMPANY,CHICAGO,IL,60646,OWNER,SEMINARY PROPERTIES,CHICAGO,IL,60640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000.0,14-32-403-062-0000,,,,,,,,,,7.0,832600.0,43.0,1169294.803572419,1912753.231878948,41.91610838,-87.653446907,POINT (-87.653446906523 41.916108379743)
50,3330615,101021862,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,1137,N,SACRAMENTO,AVE,ROOF RECOVER ONLY - NO STRUCTURAL WORK,0.0,0.0,0,0.0,350.0,50.0,0,400.0,0.0,0,0,0.0,400.0,CONTRACTOR-GENERAL CONTRACTOR,"JPD DEVELOPMENT, INC",CHICAGO,IL,60610,OWNER OCCUPIED,CHRISTOPHER BARTEK,CHICAGO,IL,60622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000.0,16-01-301-009-0000,,,,,,,,,,24.0,240900.0,26.0,1156211.6981997336,1907586.880578704,41.902206019,-87.70165334,POINT (-87.701653340171 41.902206019349)
51,3330651,101021884,PERMIT - ELECTRIC WIRING,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,1757,N,RUTHERFORD,AVE,"REPLACED AND INSTALLED NEW RISER, METER, FEEDERS, AND MAIN PANEL",75.0,0.0,0,75.0,0.0,0.0,0,0.0,0.0,0,0,0.0,75.0,CONTRACTOR-ELECTRICAL,SCOTT LEDUC,STERLING,MA,01564-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,13-31-412-067,,,,,,,,,,25.0,250500.0,29.0,1131177.005558122,1911178.2509264983,41.912530239,-87.79352789,POINT (-87.793527889861 41.912530239116)
52,3330747,101021946,PERMIT - EASY PERMIT PROCESS,EASY PERMIT WEB,2023-06-26T00:00:00.000,2023-06-26T00:00:00.000,0,1433,S,LAWNDALE,AVE,DOORS (REPLACEMENT ONLY): QTY 3,0.0,0.0,0,0.0,350.0,50.0,0,400.0,0.0,0,0,0.0,400.0,CONTRACTOR-GENERAL CONTRACTOR,BLACKTINO CONSTRUCTION LLC,AURORA,IL,60503,OWNER OCCUPIED,TERRENCE LEWIS,CHICAGO,IL,60153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,16-23-120-014-0000,,,,,,,,,,29.0,838700.0,24.0,1151986.1129799718,1892663.1941249291,41.861338173,-87.717567942,POINT (-87.71756794223 41.861338172805)
